Year,Type,Subtype,Name,Country,Location
2004,Landslide,Landslide,,Indonesia,"Purworejo, Loano, Bagelen villages (Purworejo district, Jawa Tengah province)"
2004,Landslide,Landslide,,Indonesia,Kota Pasaman district (Sumatera Barat province)
2004,Landslide,Landslide,,Indonesia,"Manimbahoi sub-district (Gowa district, Sulawesi Selatan province)"
2004,Landslide,Landslide,,Indonesia,"Bandung city (Bandung district, Jawa Barat province)"
2005,Landslide,Landslide,,Indonesia,Bandung district (Jawa Barat province)
2005,Landslide,Landslide,,Indonesia,Kota Padang district (Sumatera Barat province)
2006,Landslide,Landslide,,Indonesia,"Sijeruk village (Banjarnegara district, Jawa Tengah province)"
2006,Landslide,Landslide,,Indonesia,"Lombok Barat, Lombok Tengah, Lombok Timur, Kota Mataram districts (Nusatenggara Barat province), Belu, Timor Tengah Selatan, Timor Tengah Utara, Kupang, Rotendao, Kota Kupang districts (Nusatenggara Timur province), Bali province"
2006,Landslide,Landslide,,Indonesia,Solok district (Sumatera Barat province)
2007,Landslide,Landslide,,Indonesia,"Tahuna, Dumuhung, Soa Taloara villages (Kepulauan-sangihe district, Sulawesi Utara province)"
2007,Landslide,Landslide,,Indonesia,Padangpariaman district (Sumatera Barat province)
2008,Landslide,Landslide,,Indonesia,"Puncakjaya, Mimika districts (Papua province)"
2009,Landslide,Landslide,,Indonesia,"Buwun Mas village (Central Sekotong sub-district, Lombok Barat, Nusatenggara Barat province)"
2009,Landslide,Landslide,,Indonesia,Kota Palopo district (Sulawesi Selatan province)
2010,Landslide,Landslide,,Indonesia,Sulawesi Tengah province
2011,Landslide,Landslide,,Indonesia,Garut district (Jawa Barat province)
2011,Landslide,Landslide,,Indonesia,Nias district (Sumatera Utara province)
2012,Landslide,Landslide,,Indonesia,"Kel Karang Panjang, Kel Kudamati villages (Kota Ambon district, Malaku province)"
2012,Landslide,Landslide,,Indonesia,"Pangradin village (Jasinga sub-district, Bogor district, West Java province)"
2013,Landslide,Landslide,,Indonesia,"Agam district (Sumatera Barat province), Kerinci district (Jambi province)"
2013,Landslide,Landslide,,Indonesia,"Cililin village (Bandung district, Jawa Barat province)"
2014,Landslide,Landslide,,Indonesia,Jombang district (Jawa Timur province)
2014,Landslide,Landslide,,Indonesia,"Sampang village (Jemblung area, Banjarnegara district, Jawa Tengah province)"
2015,Landslide,Landslide,,Indonesia,"Banten, Daerah Istimewa Yogyakarta, Jawa Barat, Jawa Tengah, Jawa Timur provinces"
2015,Landslide,Landslide,,Indonesia,"Lebong Tandai (Bengkulu Utara district, Bengkulu province)"
2016,Landslide,Landslide,,Indonesia,"Banjarnegara, Purworejo (Karangrejo Loano), Kebumen, Sukoharjo, Banyumas, Rembang, Karanganyar, Wonogiri, Wonosobo, Surakarta (Jawa Tengah province, Java Isl.), Padang City (Koto Tangah, Lubuk Bengalung, Nanggalo, Padang Selatan, Padang Burat, Bungus Teluk Kabung, Padang Timur; Lubuk Buaya, Tunggul Hitam, Pangambiran, Ampalu, Banda Gadung, Maransi, Parang Jambu, Jondul, Seberang Padang, Pampang, Seberang Palinggam, Lolong, Bungus and Marapalan villages) (Sumatera Barat)"
2016,Landslide,Landslide,,Indonesia,"Sibolangit (Deli Serdang district, Sumatera Utara province, Sumatra Isl.)"
2017,Landslide,Landslide,,Indonesia,"Kintamani district (Bali); Java, Lombok, and Sumbawa."
2017,Landslide,Landslide,,Indonesia,Ponorogo discrict (Java province)
2018,Landslide,Landslide,,Indonesia,"Pasir Panjang, Purbalingga, Cirebon, Cepu District, Blora Regency, Wanarej, Cilacap Regency, Bandung, Pangandaran, Brebes district (Java)"
2018,Landslide,Landslide,,Indonesia,Sukabumi (Java)
2019,Landslide,Landslide,,Indonesia,"Jenepoto, Maros, Gowa, Makassar-city, Soppeng, Wajo, Barru, Pangkep, Sidra, Bantaeng, Takalar, Selayar, Sinjai districts (Celebes Isl., Sulawesi province)"
2019,Landslide,Landslide,,Indonesia,Yogyakarta region
2020,Landslide,Landslide,,Indonesia,North Tarakan and Central Tarakan (North Kalimantan Province)
2021,Landslide,Landslide,,Indonesia,"Batang Toru District (South Tapanuli Regency, North Sumatra Province); Gerung District (West Lombok Regency, West Nusa Tenggara Province)"
2021,Landslide,Landslide,,Indonesia,"Ngetos Village (Ngetos District, Nganjuk Regency, East Java Province)"
1999,Landslide,Mudslide,,Indonesia,Dberang Pallinggam (Sumatra)
2000,Landslide,Mudslide,,Indonesia,Brebes district (Jawa Tengah province)
2000,Landslide,Mudslide,,Indonesia,"Cilacap, Banyumas districts (Jawa Tengah province)"
2002,Landslide,Mudslide,,Indonesia,"Pacet village (Mojokerto district, Jawa Timur province)"
2015,Landslide,Rockfall,,Indonesia,"Cimerak hamlet (Tegalpanjang village, Sukabumi district, Jawa Barat province)"
1990,Landslide,Avalanche,,Iran (Islamic Republic of),Near Sar Dasht
1998,Landslide,Avalanche,,Iran (Islamic Republic of),Northern Iran (no better info)
2003,Landslide,Avalanche,,Iran (Islamic Republic of),"Chalus district (Mazandaran province), Karaj district (Tehran provinces)"
2020,Landslide,Avalanche,,Iran (Islamic Republic of),Darabad mountains
1970,Landslide,Landslide,,Iran (Islamic Republic of),North East of Teheran
1970,Landslide,Landslide,,Israel,Neot Hakikar
1999,Landslide,Avalanche,,Italy,
2020,Landslide,Landslide,,Italy,"Chiareggio Locality (Sondrio Province, Lombardy region)"
1922,Landslide,,,Italy,Sicily
1948,Landslide,,,Italy,
1954,Landslide,,,Italy,Salerno
1960,Landslide,,,Italy,Loveno
1963,Landslide,,,Italy,"Vajont dam, Longarone (Belluno, Podova)"
1975,Landslide,,,Italy,Alps
1982,Landslide,,,Italy,Ancona
1983,Landslide,,,Italy,Lombardy province
1987,Landslide,,,Italy,"Valtellina, Sant'Antonio, Morignone"
1987,Landslide,,,Italy,Tartano
1996,Landslide,,,Italy,Cortina D'ampezzo
1998,Landslide,,,Italy,Campania Region
2006,Landslide,,,Italy,"Ischia town (Napoli province, Campania region)"
2011,Landslide,,,Italy,"Saponara town (Messina Province, Sicilia Region)"
1909,Landslide,Landslide,,Jamaica,"St Thomas, St Andrew"
1986,Landslide,Avalanche,,Japan,Maseguchi
1923,Landslide,Landslide,,Japan,Nebukawa
1955,Landslide,Landslide,,Japan,
1956,Landslide,Landslide,,Japan,
1964,Landslide,Landslide,,Japan,West Coast
1972,Landslide,Landslide,,Japan,Oimawashi
1974,Landslide,Landslide,,Japan,Okuura
1975,Landslide,Landslide,,Japan,
1981,Landslide,Landslide,,Japan,
1983,Landslide,Landslide,,Japan,
1984,Landslide,Landslide,,Japan,
1986,Landslide,Landslide,,Japan,
1989,Landslide,Landslide,,Japan,
1993,Landslide,Landslide,,Japan,Kagoshina
1996,Landslide,Landslide,,Japan,Central Region
1997,Landslide,Landslide,,Japan,Harihara (Kyushu)
1998,Landslide,Landslide,,Japan,Gifu Prefecture
2009,Landslide,Landslide,,Japan,"Yamaguti, Tottori provinces"
2009,Landslide,Landslide,,Japan,Hukuoka province
2014,Landslide,Landslide,,Japan,"Hirosimasi_Asaminamiku, Hirosimasi_Asakitaku districts (Hirosima province)"
1983,Landslide,Mudslide,,Japan,Western Honshu
1993,Landslide,Mudslide,,Japan,Kagoshima City
2021,Landslide,Mudslide,,Japan,Atami (Shizuoka Prefecture)
2004,Landslide,Mudslide,,Kazakhstan,Talgar district (Almatinskaya province)
2002,Landslide,Landslide,,Kenya,"Meru Central district (Eastern province), Muranga district (Central province)"
2008,Landslide,Landslide,,Kenya,"Chepkogoh village (West Pokot district, Rift Valley province)"
2010,Landslide,Landslide,,Kenya,"Kitony village (Marakwet district, Rift Valley province)"
2019,Landslide,Landslide,,Kenya,"Tapach, Parua (West Pokot county)"
2007,Landslide,Mudslide,,Kenya,"Kuvasali village (Kakamega didstrict, Western province)"
1956,Landslide,Landslide,,Korea (the Republic of),
1963,Landslide,Landslide,,Korea (the Republic of),
1976,Landslide,Landslide,,Korea (the Republic of),Chonju
1981,Landslide,Landslide,,Korea (the Republic of),
1984,Landslide,Landslide,,Korea (the Republic of),
1988,Landslide,Landslide,,Korea (the Republic of),
1996,Landslide,Landslide,,Korea (the Republic of),North Korea Border
2011,Landslide,Landslide,,Korea (the Republic of),"Chuncheon city (Kang-won-do province), Bangbae-dong area (Seoul province), Dongducheon area (Kyongii-do province)"
1993,Landslide,Mudslide,,Korea (the Republic of),"Kangwon-Don, Kyongsang-Do"
2004,Landslide,Avalanche,,Kyrgyzstan,"Khan Tengri mount (Ak-Suu district, Ysyk-Kol province)"
1994,Landslide,Landslide,,Kyrgyzstan,"Osh, Jalal-Abad Region"
1994,Landslide,Landslide,,Kyrgyzstan,Usgen (Tosoi)
2002,Landslide,Landslide,,Kyrgyzstan,"Alai, Zhangi-Savai villages (Alay district, Osh province)"
2003,Landslide,Landslide,,Kyrgyzstan,"Kara-Taryk village (Ozgon district, Osh province)"
2004,Landslide,Landslide,,Kyrgyzstan,"Kara-Sogot village (Kara-Suu district, Osh province)"
2004,Landslide,Landslide,,Kyrgyzstan,Alay district (Osh province)
2010,Landslide,Landslide,,Kyrgyzstan,"Suzak, Bazar-Korgon districts (Jalal-Abad province), Kara-Kulja, Ozgon, Kara-Suu districts (Osh province)"
2017,Landslide,Landslide,,Kyrgyzstan,Ayu village (Uzgen - Osh region)
2021,Landslide,Mudslide,,Kyrgyzstan,Jalal-Abad region; Aksy District 
2019,Landslide,Landslide,,Malawi,Rumphi District 
1995,Landslide,Landslide,,Malaysia,Genting Highlands (Near Kuala Lumpur)
2002,Landslide,Landslide,,Malaysia,Simunjan district (Sarawak province)
2011,Landslide,Landslide,,Malaysia,Ulu Langat district (Selangor province)
1996,Landslide,Mudslide,,Malaysia,Pos Dipang (Perak State)
1954,Landslide,Landslide,,Mexico,Atenguigue
1969,Landslide,Landslide,,Mexico,Morelia
1983,Landslide,Landslide,,Mexico,Xicola
1997,Landslide,Landslide,,Mexico,"Huautla De Jimenez, Oaxaca"
1998,Landslide,Landslide,,Mexico,Tenextepango (Morelos State)
2003,Landslide,Landslide,,Mexico,"Santa Maria Chilchotla, Santa Ana Ateixtlahuaca, Eloxochitlan municipalities (Teotitlan district, Oaxaca province)"
2006,Landslide,Landslide,,Mexico,"Santa Maria Chilchotla municipality (Teotitlan district, Oaxaca state)"
2006,Landslide,Landslide,,Mexico,"Chalchihuitillo village (Mezquital district, Durango province)"
2007,Landslide,Landslide,,Mexico,"San Juan Grijalva village (Ostuacan district, Chiapas province)"
2008,Landslide,Landslide,,Mexico,"Huautla de Jimenez municipality (Teotitlan district, Oaxaca state)"
2010,Landslide,Landslide,,Mexico,Villa Guerrero district (Mexico province)
2010,Landslide,Landslide,,Mexico,"Santa Maria Tlahuitoltepec municipality (Mixe district, Oaxaca province) ; Oaxaca, Chiapas provinces"
2017,Landslide,Avalanche,,Mongolia,"Otgontenger mountain (Khangai mountain range, Zavkhan province)"
1982,Landslide,Landslide,Cliff,Morocco,Fez
2019,Landslide,Landslide,,Morocco,"Near Asni, Al Haouz Province"
1998,Landslide,Landslide,,Mozambique,Milange district (Zambezia province)
2018,Landslide,,,Mozambique,Hulene (Maputo)
2005,Landslide,Landslide,,Myanmar,Myeik district (Taninthayi province)
2009,Landslide,Landslide,,Myanmar,"Hpakant area (Myitkyina district, Kachin province)"
2010,Landslide,Landslide,,Myanmar,"Maungdaw, Buthidaung districts (Rakhine province)"
2013,Landslide,Landslide,,Myanmar,"Kalaw area (Tuanggyi district, Shan (S) province)"
2015,Landslide,Landslide,,Myanmar,"Tonzang village (Falam district, Chin state)"
2015,Landslide,Landslide,,Myanmar,"Hpasawng village (Bawlake district, Kayar province)"
2016,Landslide,Landslide,,Myanmar,Hpakant region (Kachin province)
2018,Landslide,Landslide,,Myanmar,Lone Khin (Kachin state)
2019,Landslide,Landslide,,Myanmar,Hpakant (Kachin state)
2020,Landslide,Landslide,,Myanmar, Hpakant Township (western Kachin)
1988,Landslide,Avalanche,,Nepal,Myagi District
1995,Landslide,Avalanche,,Nepal,"Manag, Panchathar districts"
2005,Landslide,Avalanche,,Nepal,Gandaki district (Western province)
2012,Landslide,Avalanche,,Nepal,Gandaki district (Western province)
2014,Landslide,Avalanche,,Nepal,Sagarmatha district (Eastern province)
1970,Landslide,Landslide,,Nepal,Lete
1972,Landslide,Landslide,,Nepal,
1975,Landslide,Landslide,,Nepal,Kathmandu
1976,Landslide,Landslide,,Nepal,Pahire Phedi
1983,Landslide,Landslide,,Nepal,
1989,Landslide,Landslide,,Nepal,Bhajang district
1993,Landslide,Landslide,,Nepal,Okhaldunga District
1995,Landslide,Landslide,,Nepal,"Baglung, Lamjung, Soluklumbu, Okhaldhunga, Gumil, Arghakhanchi, Dailekh, Rukum, Sankhuwasabha, Dolkha, Kaski, Jajarkot"
1997,Landslide,Landslide,,Nepal,"Level 2 = Sagarmath, Koshi, Mechi"
2001,Landslide,Landslide,,Nepal,"Koshi district (Eastern province), Bagmati, Janakpur districts (Central province), Gandaki, Lumbini districts (Western province), Mahakali district (Far Western province)"
2002,Landslide,Landslide,,Nepal,"Kathmandu, Kavrepalanchock, Sindhupalchowk, Lalitpur areas (Bagmati district, Central province), Dhanusha, Mahottari areas (Janakpur district, Central province), Chitwan, Makwanpur areas (Narayani district, Central province), Bhojpur, Dhankuta areas (Koshi district, Eastern province), Taplejung area (Mechi district, Eastern province), Khotang area (Sagarmatha district, Eastern province), Syangja area (Gandaki district, Western province)"
2006,Landslide,Landslide,,Nepal,"Banke, Bardiya areas (Bheri district, Mid Western province), Achham, Kailali areas (Seti district, Far Western province), Chitwan, Makwanpur areas (Narayani district, Central province), Tanahun area (Gandaki district, Western province), Tehrathum area (Koshi district, Eastern province), Nawalparasi area (Lumbini district, Western province)"
2006,Landslide,Landslide,,Nepal,"Yarsa village (Rasuwa area, Bagmati district, Central province)"
2009,Landslide,Landslide,,Nepal,"Sankhuwasabha area (Koshi district, Eastern province)"
2011,Landslide,Landslide,,Nepal,"Rukum area (Rapti district, Mid Western province), Nuwakot area (Bagmati district, Central province)"
2011,Landslide,Landslide,,Nepal,"Narjamandap village (Nuwakot area, Bagmati district, Central province), Rasuwa area (Bagmati district, Central province), Parsyang village (Pokhara Sumetropolis area, Kaski sub-district, Gandaki district, Western province), Khotang area (Sagarmatha district, Eastern province)"
2014,Landslide,Landslide,,Nepal,"Jure, Mankha villages (Sindhupalchowk area, Bagmati district, Central province)"
2015,Landslide,Landslide,,Nepal,"Taplejung area (Mechi district, Eastern province)"
2015,Landslide,Landslide,,Nepal,"Kaski area (Gandaki district, Western province), Myagdi area (Dhawalagiri district, Western province), Chitwan area (Narayani district, Central province), Taplejung area (Mechi district, Eastern province)"
2017,Landslide,Landslide,,Nepal,"Parbat, Kaski, Pyuthan, Syangja, Saptari, Mugu, Sindhuli districts (Paunwatole Rayapur of Rupani Rural Municipality) "
1979,Landslide,Landslide,,New Zealand,Abbortford (Dunedin)
2004,Landslide,Mudslide,,Nicaragua,"Rio Blanco district (Matagalpa province), Puerto Cabezaz district (Atlantico Norte province) ; Atlantico Norte, Atlantico Sur provinces"
1988,Landslide,Landslide,,Nigeria,Anambra state
2000,Landslide,Landslide,,Nigeria,"Amakor, Nanka villages (Orumba North district, Anambra province)"
2000,Landslide,Landslide,,Nigeria,"Atakumosa West, Atakumosa East districts (Osun province)"
1936,Landslide,Landslide,,Norway,Loen (North Fjord)
2019,Landslide,Landslide,,Norway,"Jølster Municipality (Sogn og Fjordane County, south-western Norway)"
2020,Landslide,Landslide,,Norway,Ask (Gjerdrum municipality)
1959,Landslide,Avalanche,,Pakistan,Lowarai Pass
1983,Landslide,Avalanche,,Pakistan,Phuban (Astor Valley)
1991,Landslide,Avalanche,,Pakistan,Kashmir
1992,Landslide,Avalanche,,Pakistan,"Neelum valley, Mansehra district"
1993,Landslide,Avalanche,,Pakistan,Baday Serai (Swat district)
1993,Landslide,Avalanche,,Pakistan,"Gultar, Thalestal (Near Chota Deeosai, Skardu district)"
1996,Landslide,Avalanche,,Pakistan,Kel (Cachemire)
2005,Landslide,Avalanche,,Pakistan,"Dassu town (Kohistan District district, North-West Frontier province)"
2007,Landslide,Avalanche,,Pakistan,Chitral District district (North-West Frontier province)
2010,Landslide,Avalanche,,Pakistan,"Saidan Gutlo, Mula Khail Gutlo, Gujri Bek, Kachar, Seri, Gutlo Bawon, Pari Mula Khail, Bawon Soya Khail, Karon Mula Khail, Haran, Atta Abad, Kundian villages (Kohistan District district, North-West Frontier province)"
2012,Landslide,Avalanche,,Pakistan,Administrative unit not available district (Jammu and Kashmir province)
2017,Landslide,Avalanche,,Pakistan,"Tehsil Garam Chashma, Shershal UC Karimabad village, Arandu (Chitral), Dera Ismail Khan (Khyber Pakhtunkhwa province), Bazaar Zakhakhel, Badi Samoor area of Khar (Bajaur) (Federally Administered Tribal Areas of Pakistan), between Chagai and Nushki (Balochistan)"
1998,Landslide,Landslide,,Pakistan,Kashmir = Jamnu and Kashmir (IN1)
2001,Landslide,Landslide,,Pakistan,"Chitta Katha village (Mansehra District district, North-West Frontier province)"
2003,Landslide,Landslide,,Pakistan,"Ronala village (Kohistan District district, North-West Frontier province)"
2006,Landslide,Landslide,,Pakistan,"Ghaeel village (Kalam area, Swat District district, North-West Frontier province)"
2007,Landslide,Landslide,,Pakistan,Administrative unit not available district (Jammu and Kashmir province) 
2007,Landslide,Landslide,,Pakistan,"Administrative unit not available district (Jammu and Kashmir province), Lower Dir District, Upper Dir District districts (North-West Frontier province)"
2010,Landslide,Landslide,,Pakistan,Administrative unit not available district (Jammu and Kashmir province)
2012,Landslide,Landslide,,Pakistan,Administrative unit not available district (Jammu and Kashmir province)
2020,Landslide,Landslide,,Pakistan,"Tangus Village area, Gilgit-Baltistan Region"
1983,Landslide,Mudslide,,Pakistan,Central and North regions
2001,Landslide,Mudslide,,Pakistan,"Karachi city (Karachi South District district, Sindh province), Hyderabad city (Hyderabad District district, Sindh province), Sukkur city (Sukkur District district, Sindh province)"
1971,Landslide,Landslide,,Papua New Guinea,Telefumin
1979,Landslide,Landslide,,Papua New Guinea,Highlands
1991,Landslide,Landslide,,Papua New Guinea,Chimbu province
1996,Landslide,Landslide,,Papua New Guinea,Wajunda Village
2002,Landslide,Landslide,,Papua New Guinea,"Wantoat village (Markham area, Kaiapit district, Morobe province)"
2003,Landslide,Landslide,,Papua New Guinea,Southern Highlands province
2003,Landslide,Landslide,,Papua New Guinea,"Namatanai, Konos districts (New Ireland province)"
2006,Landslide,Landslide,,Papua New Guinea,"Kwasang 2 village (Mumeng district, Morobe province)"
2009,Landslide,Landslide,,Papua New Guinea,"Zongefifi village (Sialum area, Finschhafen district, Morobe province)"
2012,Landslide,Landslide,,Papua New Guinea,"Tumbi village (Tari district, Southern Highlands province)"
2019,Landslide,Landslide,,Papua New Guinea,"Tsak valley (Wapenamanda District, Enga Province, Highlands Region)"
2020,Landslide,Landslide,,Papua New Guinea,"Kundiawa-Gembogl District, Chimbu Province "
2020,Landslide,Landslide,,Papua New Guinea,Saki village (Goilala district)
2006,Landslide,Mudslide,,Papua New Guinea,"Kuma village (Mendi district, Southern Highlands province)"
1998,Landslide,Avalanche,,Peru,Near Choco
1941,Landslide,Landslide,,Peru,Huaray
1950,Landslide,Landslide,,Peru,
1962,Landslide,Landslide,,Peru,
1971,Landslide,Landslide,,Peru,Chungar
1973,Landslide,Landslide,,Peru,Andes
1974,Landslide,Landslide,,Peru,Mayunmarca
1981,Landslide,Landslide,,Peru,Yanacocha
1982,Landslide,Landslide,,Peru,Cuzco
1983,Landslide,Landslide,,Peru,"Piura, Tumbes"
1983,Landslide,Landslide,,Peru,
1985,Landslide,Landslide,,Peru,Colcabamba department
1986,Landslide,Landslide,,Peru,North Peru
1990,Landslide,Landslide,,Peru,San Miguel
1995,Landslide,Landslide,,Peru,Puno
1998,Landslide,Landslide,,Peru,Santa Teresa
1999,Landslide,Landslide,,Peru,Sicsi
2000,Landslide,Landslide,,Peru,"Arma village (La Convenci?n district, Cusco province)"
2001,Landslide,Landslide,,Peru,"Jachahuanca village (Junin district, Junin province)"
2009,Landslide,Landslide,,Peru,"Retamas (Pataz district) Aricapampa, Chamanacucho (Sanchez Carrion district) (La Libertad province)"
2009,Landslide,Landslide,,Peru,"Chamanacucho municipality (Sanchez Carrion district, La Libertad province)"
2009,Landslide,Landslide,,Peru,"Ayachuco, Carmen Alto municipality (Huamanga district, Ayacucho province)"
2010,Landslide,Landslide,,Peru,"Ancash, Cajamarca provinces ; Huanuco, Ambo districts (Huanuco province), Trujillo district (La Libertad province)"
2012,Landslide,Landslide,,Peru,"El Porvenir (Picota district, San Martin province)"
1984,Landslide,Mudslide,,Peru,Lima
1985,Landslide,Mudslide,,Peru,Esat of Lima
1987,Landslide,Mudslide,,Peru,Chuschi (Ayacucho State)
1987,Landslide,Mudslide,,Peru,San Juan Ubirique (Junin area)
1988,Landslide,Mudslide,,Peru,"Apurimac, Cusco, Madre de dios, Huanugo provinces"
1997,Landslide,Mudslide,,Peru,"Cuzco (Canchis & La Convencion Provinces), San Martin (Rioja, Moyobamba & Lamas provinces), Madre de Dios, Amazonas, Arequipan Puno (Puno province, and Taraco and Pusi disticts)"
2004,Landslide,Mudslide,,Peru,"Machu Picchu (Urubamba district, Cuzco province)"
2019,Landslide,Mudslide,,Peru,Apurimac department (Abancay province)
2020,Landslide,Mudslide,,Peru,"Santa Teresa District (La Convencion Province, Cusco Department); Pisac District (Calca Province, Cusco Department)"
2009,Landslide,Rockfall,,Peru,"Huanchumay village (Carabaya district, Puno province)"
2006,Landslide,Avalanche,,Philippines (the),"Kapatagan area (Lanao Del Norte district, Region X (Northern Mindanao) province), Pagadian area (Zamboanga Del Sur district, Rgion IX (Zamboanga Peninsula) province)"
1960,Landslide,Landslide,,Philippines (the),
1978,Landslide,Landslide,,Philippines (the),Subic
1981,Landslide,Landslide,,Philippines (the),
1988,Landslide,Landslide,,Philippines (the),Davao Oriental
1988,Landslide,Landslide,,Philippines (the),Davao del Sur
1989,Landslide,Landslide,,Philippines (the),Mindanao/Monkayo
1989,Landslide,Landslide,,Philippines (the),Muntinlupa
1989,Landslide,Landslide,,Philippines (the),
1993,Landslide,Landslide,,Philippines (the),Kimatu
1994,Landslide,Landslide,,Philippines (the),Davao Del Norte Province
1994,Landslide,Landslide,,Philippines (the),Mont Pinatubo area (Luzon)
1996,Landslide,Landslide,,Philippines (the),South
1996,Landslide,Landslide,,Philippines (the),Catanduanes (Mindanao)
1999,Landslide,Landslide,,Philippines (the),South of Philippines
1999,Landslide,Landslide,,Philippines (the),Compostela Valley (Mindanao Isl.)
1999,Landslide,Landslide,,Philippines (the),Nord du pays
1999,Landslide,Landslide,,Philippines (the),Manilla
2003,Landslide,Landslide,,Philippines (the),"Liloan, San Francisco, Maasin, Punta, San Ricardo areas (Southern Leyte district, Region VIII (Easter, Visayas) province), Bohol district (Region VII (Central Visayas) province), Misamis Oriental district (Region X (Northern Mindanao), Compostela district (Region XI (Davao Region) province), South Cotabato district (Region XII (Soccsksargen) province), Agusan del Sur, Agusan del Norte, Surigao del Sur, Surigao de Norte districts (Region XIII (Caraga) province)"
2004,Landslide,Landslide,,Philippines (the),"Tinambac area (Camarines Sur district, Region V (Bicol region) province)"
2006,Landslide,Landslide,,Philippines (the),"Sogod area (Southern Leyte district, Region VIII (Eastern Visayas) province)"
2006,Landslide,Landslide,,Philippines (the),"Guinsaugon village (Southern Leyte, Region VIII (Eastern Visayas) province)"
2008,Landslide,Landslide,,Philippines (the),"Maco city (Compostela district, Region XI (Davao Region) province)"
2009,Landslide,Landslide,,Philippines (the),"Magapispis, Sitio Boringot, Brgy Napnapan, Sitio Gumayan, Brgy Kingking villages (Compostela district, Region XI (Davao Region) province)"
2010,Landslide,Landslide,,Philippines (the),"Cagdiana area (Dinagat district, Region XIII (Caraga) province)"
2011,Landslide,Landslide,,Philippines (the),"Pantukan area (Compostela district, Region XI (Davao Region) province)"
2011,Landslide,Landslide,,Philippines (the),Bukidnon district (Region X (Northern Mindanao) province)
2011,Landslide,Landslide,,Philippines (the),"Asinan village (Zambales district, Region III (Central Luzon) province)"
2012,Landslide,Landslide,,Philippines (the),"Napnapan village (Compostela district, Region XI (Davao Region) province)"
2020,Landslide,Landslide,,Philippines (the),Cebu province
2000,Landslide,Subsidence,Garbage,Philippines (the),Metropolitan Manila district (National Capital region (NCR) province)
1981,Landslide,Landslide,,Puerto Rico,
1985,Landslide,Landslide,,Puerto Rico,
1999,Landslide,,,Romania,
1992,Landslide,Avalanche,,Russian Federation (the),Dagestan
1993,Landslide,Avalanche,,Russian Federation (the),Caucasus Mountain
1993,Landslide,Avalanche,,Russian Federation (the),
1996,Landslide,Avalanche,,Russian Federation (the),"South, Caucasus Mountains"
2000,Landslide,Avalanche,,Russian Federation (the),Transcaucasian (Severnaya Osetiya-alaniya Rep. Province)
2002,Landslide,Avalanche,,Russian Federation (the),Nijni Karmadon town (Severnaya Osetiya-alaniya Rep. Province)
2005,Landslide,Avalanche,,Russian Federation (the),Kamtchatka peninsula (Kamchatskaya Oblast Province)
2021,Landslide,Mudslide,,Russian Federation (the),"Gunibsky, Gergebilsky, Levashinsky, Laksky, Kurakhsky Districts (Dagestan)"
1995,Landslide,,,Russian Federation (the),Nazran Region
2000,Landslide,,,Russian Federation (the),Tymauz village (Kabardino-Balkaria Rep. province)
2006,Landslide,Landslide,,Rwanda,Rulindo district (North/Amajyaruguru province)
2010,Landslide,Landslide,,Rwanda,"Murambi, Kubukoko, Knebwe areas (Rubavu district, West/Iburengerazuba province)"
2010,Landslide,Landslide,,Rwanda,Nyabihu district (West/Iburengerazuba province)
2016,Landslide,Landslide,,Rwanda,"Gakenke district (North/Amajyaruguru province), Muhanga district (South/Amajyepfo province), Rubavu district (West/Iburengerazuba province), Ngororero districts (West/Iburengerazuba province)"
2018,Landslide,Landslide,,Rwanda,Rwankuba (Karongi district)
1980,Landslide,Mudslide,,Réunion,"Grand-Ilet, Cirque de Salazie, Reunion"
1996,Landslide,Landslide,,Saint Lucia,
2010,Landslide,Landslide,,Sierra Leone,Western Area Urb district (Western province)
2017,Landslide,Mudslide,,Sierra Leone,"Freetown, Regent neighbourhood, Juba/Kaningo, Malama/Kamayama"
1996,Landslide,Landslide,,South Africa,Dealesville
1974,Landslide,Avalanche,,Soviet Union,Pamir Mountains (Tadjikistan?)
1987,Landslide,Avalanche,,Soviet Union,Schamuschi (Georgia)
1990,Landslide,Avalanche,,Soviet Union,Pik Lenina (Hindu Kush) (Tajikistan)
1949,Landslide,,,Soviet Union,Khait (Tadzhikistan)
1961,Landslide,,,Soviet Union,Kiev (Ukraine)
1989,Landslide,,,Soviet Union,Caucasus (Georgia)
1989,Landslide,,,Soviet Union,Adzharia (Georgia)
1996,Landslide,Mudslide,,Spain,Near Biesca (Pyrenées)
1974,Landslide,Landslide,,Sri Lanka,
1977,Landslide,Landslide,,Sri Lanka,
1993,Landslide,Landslide,,Sri Lanka,Kodigama
2014,Landslide,Landslide,,Sri Lanka,Southern province
2014,Landslide,Landslide,,Sri Lanka,"Haldummulla area (Badulla district, Uva province)"
2014,Landslide,,,Sri Lanka,"Koslanda area (Badulla district, Uva province)"
1977,Landslide,,,Sweden,Goteborg
1951,Landslide,Avalanche,,Switzerland,
1965,Landslide,Avalanche,,Switzerland,Saas-Fee
1968,Landslide,Avalanche,,Switzerland,Alps
1970,Landslide,Avalanche,,Switzerland,Reckingen
1975,Landslide,Avalanche,,Switzerland,Alps
1988,Landslide,Avalanche,,Switzerland,
1999,Landslide,Avalanche,,Switzerland,"Evolene (Herens Valley, Valais)"
2002,Landslide,Mudslide,,Switzerland,"Graubunden, Uri, Ticino, Geneve, Vaud Provinces"
2000,Landslide,,,Switzerland,Gondo town (Valais Province)
